image_id,heritage_id,heritage_name,file_path
f0b4cadc-cdb3-4c2a-a3c8-740c27fe1543,0,Bảo tàng Biệt động Sài Gòn - Gia Định,heritage_images\Bảo tàng Biệt động Sài Gòn - Gia Định\000030.jpg
626ec100-326a-4116-8f72-06f18d0fa2a2,0,Bảo tàng Biệt động Sài Gòn - Gia Định,heritage_images\Bảo tàng Biệt động Sài Gòn - Gia Định\000031.png
288b6369-9ace-40eb-914e-916c9485666f,0,Bảo tàng Biệt động Sài Gòn - Gia Định,heritage_images\Bảo tàng Biệt động Sài Gòn - Gia Định\000032.jpg
cac2d6ac-2d85-4e45-9fd0-47136fa8530d,0,Bảo tàng Biệt động Sài Gòn - Gia Định,heritage_images\Bảo tàng Biệt động Sài Gòn - Gia Định\000033.jpg
8868a968-829c-4e92-acba-3c3c4258cbc2,0,Bảo tàng Biệt động Sài Gòn - Gia Định,heritage_images\Bảo tàng Biệt động Sài Gòn - Gia Định\000034.png
27fdb54c-504f-4fba-8638-e3203de82d55,0,Bảo tàng Biệt động Sài Gòn - Gia Định,heritage_images\Bảo tàng Biệt động Sài Gòn - Gia Định\000035.jpg
c5ff101d-97ec-4bb9-9156-627c1198ee08,0,Bảo tàng Biệt động Sài Gòn - Gia Định,heritage_images\Bảo tàng Biệt động Sài Gòn - Gia Định\000037.jpg
ac9f5abf-a8ec-41df-8c99-bed8e5348028,0,Bảo tàng Biệt động Sài Gòn - Gia Định,heritage_images\Bảo tàng Biệt động Sài Gòn - Gia Định\000038.jpg
8b58fe06-d574-4949-9fc6-fc4db08d0517,0,Bảo tàng Biệt động Sài Gòn - Gia Định,heritage_images\Bảo tàng Biệt động Sài Gòn - Gia Định\000039.jpg
ac4360dc-8df1-47f2-beee-e0ad2baaa378,0,Bảo tàng Biệt động Sài Gòn - Gia Định,heritage_images\Bảo tàng Biệt động Sài Gòn - Gia Định\000040.jpg
44653f84-3008-4d90-81c5-2f6e4394d3d9,0,Bảo tàng Biệt động Sài Gòn - Gia Định,heritage_images\Bảo tàng Biệt động Sài Gòn - Gia Định\000041.jpg
9f0ee93d-410f-494d-ac8c-7f2c968401b6,0,Bảo tàng Biệt động Sài Gòn - Gia Định,heritage_images\Bảo tàng Biệt động Sài Gòn - Gia Định\000042.jpg
c8fe127b-db92-4f25-a432-b69eb8ff911e,0,Bảo tàng Biệt động Sài Gòn - Gia Định,heritage_images\Bảo tàng Biệt động Sài Gòn - Gia Định\000043.jpg
cfd2899a-c44f-4731-a1be-06a8485cb097,0,Bảo tàng Biệt động Sài Gòn - Gia Định,heritage_images\Bảo tàng Biệt động Sài Gòn - Gia Định\000044.jpg
7186b2b5-7866-4bf7-8397-4dc4a9667e9c,0,Bảo tàng Biệt động Sài Gòn - Gia Định,heritage_images\Bảo tàng Biệt động Sài Gòn - Gia Định\000045.jpg
5bf97ee9-ee6c-42db-bc14-796e47b5affa,0,Bảo tàng Biệt động Sài Gòn - Gia Định,heritage_images\Bảo tàng Biệt động Sài Gòn - Gia Định\000046.jpg
73df16ec-fc8d-4cb4-b750-ce54e342d478,0,Bảo tàng Biệt động Sài Gòn - Gia Định,heritage_images\Bảo tàng Biệt động Sài Gòn - Gia Định\000047.jpg
10f147d2-b9a0-46d6-8684-195d147f8ea6,0,Bảo tàng Biệt động Sài Gòn - Gia Định,heritage_images\Bảo tàng Biệt động Sài Gòn - Gia Định\000048.jpg
dd18de90-ba8b-41be-888b-8cec174f269b,0,Bảo tàng Biệt động Sài Gòn - Gia Định,heritage_images\Bảo tàng Biệt động Sài Gòn - Gia Định\000049.jpg
7944fc16-6a57-4ab6-b234-919c9f263cce,0,Bảo tàng Biệt động Sài Gòn - Gia Định,heritage_images\Bảo tàng Biệt động Sài Gòn - Gia Định\000052.jpg
a9d992e5-1e90-4b5c-a943-d9559f179ddf,0,Bảo tàng Biệt động Sài Gòn - Gia Định,heritage_images\Bảo tàng Biệt động Sài Gòn - Gia Định\000053.jpg
238bf5c1-507a-4797-8324-fdd800f39a93,0,Bảo tàng Biệt động Sài Gòn - Gia Định,heritage_images\Bảo tàng Biệt động Sài Gòn - Gia Định\000054.jpg
5f0ab7bc-5096-4294-a10f-6dde71ba00bd,0,Bảo tàng Biệt động Sài Gòn - Gia Định,heritage_images\Bảo tàng Biệt động Sài Gòn - Gia Định\000056.jpg
422608d9-a1be-4456-b495-6f552dcbe7a6,0,Bảo tàng Biệt động Sài Gòn - Gia Định,heritage_images\Bảo tàng Biệt động Sài Gòn - Gia Định\000057.jpg
a3b048c8-be0a-48ed-9706-c95f30609d64,0,Bảo tàng Biệt động Sài Gòn - Gia Định,heritage_images\Bảo tàng Biệt động Sài Gòn - Gia Định\000058.jpg
e3f54e7b-53e0-4f93-98b3-80c539cd88ac,0,Bảo tàng Biệt động Sài Gòn - Gia Định,heritage_images\Bảo tàng Biệt động Sài Gòn - Gia Định\000060.jpg
4e51f1f7-8c3f-4663-8532-4eb33458d850,0,Bảo tàng Biệt động Sài Gòn - Gia Định,heritage_images\Bảo tàng Biệt động Sài Gòn - Gia Định\000061.jpg
3626423a-618b-4282-a10c-d308653b158a,0,Bảo tàng Biệt động Sài Gòn - Gia Định,heritage_images\Bảo tàng Biệt động Sài Gòn - Gia Định\000062.jpg
b5449108-ed33-4d77-a3c6-8b51a276ff5d,0,Bảo tàng Biệt động Sài Gòn - Gia Định,heritage_images\Bảo tàng Biệt động Sài Gòn - Gia Định\000063.jpg
08a50d50-9c15-41a5-89cd-95aed6f3a369,0,Bảo tàng Biệt động Sài Gòn - Gia Định,heritage_images\Bảo tàng Biệt động Sài Gòn - Gia Định\000064.jpg
241d3297-26b4-4cf1-962e-9cada46b4939,0,Bảo tàng Biệt động Sài Gòn - Gia Định,heritage_images\Bảo tàng Biệt động Sài Gòn - Gia Định\000065.jpg
c13c8b3d-9feb-461f-b087-7a22f6fbb74f,0,Bảo tàng Biệt động Sài Gòn - Gia Định,heritage_images\Bảo tàng Biệt động Sài Gòn - Gia Định\000066.jpg
9617720d-87d9-4513-9bd6-407b3ccb6eca,0,Bảo tàng Biệt động Sài Gòn - Gia Định,heritage_images\Bảo tàng Biệt động Sài Gòn - Gia Định\000067.jpg
8b6154df-f57b-46d1-8657-1db27a11e9de,0,Bảo tàng Biệt động Sài Gòn - Gia Định,heritage_images\Bảo tàng Biệt động Sài Gòn - Gia Định\000068.jpg
e6be1d9a-4cc5-4711-a6d5-fee82c9b147d,0,Bảo tàng Biệt động Sài Gòn - Gia Định,heritage_images\Bảo tàng Biệt động Sài Gòn - Gia Định\000069.jpg
f2ee1a12-9916-4c4e-aed9-96a96c2375bc,0,Bảo tàng Biệt động Sài Gòn - Gia Định,heritage_images\Bảo tàng Biệt động Sài Gòn - Gia Định\000070.jpg
42e4fda8-39be-4947-86be-0f9648d8c927,0,Bảo tàng Biệt động Sài Gòn - Gia Định,heritage_images\Bảo tàng Biệt động Sài Gòn - Gia Định\000071.jpg
b059570d-21af-47f0-9dd9-bfec1eee8993,0,Bảo tàng Biệt động Sài Gòn - Gia Định,heritage_images\Bảo tàng Biệt động Sài Gòn - Gia Định\000072.jpg
ae70605a-62cc-49b7-a36d-47cbdbd32748,0,Bảo tàng Biệt động Sài Gòn - Gia Định,heritage_images\Bảo tàng Biệt động Sài Gòn - Gia Định\000073.jpg
13a6a83f-f129-4639-9c43-cf15d95370fd,0,Bảo tàng Biệt động Sài Gòn - Gia Định,heritage_images\Bảo tàng Biệt động Sài Gòn - Gia Định\000074.jpg
c441921f-0eef-4b9f-b780-a0997144b4d5,0,Bảo tàng Biệt động Sài Gòn - Gia Định,heritage_images\Bảo tàng Biệt động Sài Gòn - Gia Định\000075.jpg
e9d7b2bc-5857-4149-8214-53e4c3f0c3db,0,Bảo tàng Biệt động Sài Gòn - Gia Định,heritage_images\Bảo tàng Biệt động Sài Gòn - Gia Định\000077.jpg
d71b577b-604b-41fd-8c59-349362623b7a,0,Bảo tàng Biệt động Sài Gòn - Gia Định,heritage_images\Bảo tàng Biệt động Sài Gòn - Gia Định\000078.jpg
86a81ce8-b126-48b5-8091-15180e8f684b,0,Bảo tàng Biệt động Sài Gòn - Gia Định,heritage_images\Bảo tàng Biệt động Sài Gòn - Gia Định\000079.jpg
a4eaddd5-13cd-46fa-85a6-5a7754ae0006,1,Bảo tàng Chứng tích Chiến tranh Việt Nam,heritage_images\Bảo tàng Chứng tích Chiến tranh Việt Nam\000001.jpg
fa20f299-2665-49d1-a14a-7bb244711b4d,1,Bảo tàng Chứng tích Chiến tranh Việt Nam,heritage_images\Bảo tàng Chứng tích Chiến tranh Việt Nam\000002.jpg
64b27f7d-1bb5-4ba4-b2e6-8d105e7c0b3b,1,Bảo tàng Chứng tích Chiến tranh Việt Nam,heritage_images\Bảo tàng Chứng tích Chiến tranh Việt Nam\000003.jpg
099bf0f9-21b2-4a1d-a69f-4ef845c33a09,1,Bảo tàng Chứng tích Chiến tranh Việt Nam,heritage_images\Bảo tàng Chứng tích Chiến tranh Việt Nam\000004.jpg
976e3009-753e-4489-9cdd-4bc250ad3ccd,1,Bảo tàng Chứng tích Chiến tranh Việt Nam,heritage_images\Bảo tàng Chứng tích Chiến tranh Việt Nam\000005.jpg
52fa65b5-e36a-4279-8887-b7491736b64f,1,Bảo tàng Chứng tích Chiến tranh Việt Nam,heritage_images\Bảo tàng Chứng tích Chiến tranh Việt Nam\000006.jpg
76fca35c-f8e6-42cc-bb9d-e178794cb720,1,Bảo tàng Chứng tích Chiến tranh Việt Nam,heritage_images\Bảo tàng Chứng tích Chiến tranh Việt Nam\000007.jpg
26091c96-29ae-4ab6-946b-84fd67d7621c,1,Bảo tàng Chứng tích Chiến tranh Việt Nam,heritage_images\Bảo tàng Chứng tích Chiến tranh Việt Nam\000008.jpg
e888e5de-f419-4d73-8b75-701933d067b7,1,Bảo tàng Chứng tích Chiến tranh Việt Nam,heritage_images\Bảo tàng Chứng tích Chiến tranh Việt Nam\000009.jpg
ef1010b3-0f5b-4729-8da5-be4fb95dd933,1,Bảo tàng Chứng tích Chiến tranh Việt Nam,heritage_images\Bảo tàng Chứng tích Chiến tranh Việt Nam\000010.jpg
434820ce-32c7-4fbb-8af6-676b346b3ed6,1,Bảo tàng Chứng tích Chiến tranh Việt Nam,heritage_images\Bảo tàng Chứng tích Chiến tranh Việt Nam\000011.jpg
d9e8e48b-3148-4457-a12e-5004f45c74b9,1,Bảo tàng Chứng tích Chiến tranh Việt Nam,heritage_images\Bảo tàng Chứng tích Chiến tranh Việt Nam\000012.jpg
147403c6-657d-4e35-a8fd-8ee29c80c1e2,1,Bảo tàng Chứng tích Chiến tranh Việt Nam,heritage_images\Bảo tàng Chứng tích Chiến tranh Việt Nam\000013.jpg
949fd1dc-cfc6-460e-8ef3-6448a5448094,1,Bảo tàng Chứng tích Chiến tranh Việt Nam,heritage_images\Bảo tàng Chứng tích Chiến tranh Việt Nam\000014.jpg
4a58820e-30c1-4f01-b6e7-1a393f9e7dae,1,Bảo tàng Chứng tích Chiến tranh Việt Nam,heritage_images\Bảo tàng Chứng tích Chiến tranh Việt Nam\000015.jpg
731491d5-4245-4e69-802d-027843621e89,1,Bảo tàng Chứng tích Chiến tranh Việt Nam,heritage_images\Bảo tàng Chứng tích Chiến tranh Việt Nam\000016.jpg
4f62001e-a5d4-4c15-90aa-dea0bf720a0c,1,Bảo tàng Chứng tích Chiến tranh Việt Nam,heritage_images\Bảo tàng Chứng tích Chiến tranh Việt Nam\000017.jpg
d529d30d-914d-4da7-b77a-ccd8f9a07928,1,Bảo tàng Chứng tích Chiến tranh Việt Nam,heritage_images\Bảo tàng Chứng tích Chiến tranh Việt Nam\000018.jpg
dde116a5-505c-4af7-a8e8-6122e73bcf01,1,Bảo tàng Chứng tích Chiến tranh Việt Nam,heritage_images\Bảo tàng Chứng tích Chiến tranh Việt Nam\000019.jpg
28e1a8c0-5862-415b-ba15-9f1d4962f164,1,Bảo tàng Chứng tích Chiến tranh Việt Nam,heritage_images\Bảo tàng Chứng tích Chiến tranh Việt Nam\000020.jpg
a6cb03dc-7327-4117-9523-1cbaf7f75713,1,Bảo tàng Chứng tích Chiến tranh Việt Nam,heritage_images\Bảo tàng Chứng tích Chiến tranh Việt Nam\000021.jpg
bf6b7254-26ec-4e85-b5fc-cfbc1c28721a,1,Bảo tàng Chứng tích Chiến tranh Việt Nam,heritage_images\Bảo tàng Chứng tích Chiến tranh Việt Nam\000022.jpg
36ceac55-bcf0-48bf-be27-66e63801640b,1,Bảo tàng Chứng tích Chiến tranh Việt Nam,heritage_images\Bảo tàng Chứng tích Chiến tranh Việt Nam\000023.jpg
f4208b8b-d8b7-43da-87ce-cd9c30885bd7,1,Bảo tàng Chứng tích Chiến tranh Việt Nam,heritage_images\Bảo tàng Chứng tích Chiến tranh Việt Nam\000024.jpg
10f6a7e9-5d28-4c3b-b48a-2c479fbb2b99,1,Bảo tàng Chứng tích Chiến tranh Việt Nam,heritage_images\Bảo tàng Chứng tích Chiến tranh Việt Nam\000025.jpg
eeabad82-e336-4378-b4a6-cdbfb011a476,1,Bảo tàng Chứng tích Chiến tranh Việt Nam,heritage_images\Bảo tàng Chứng tích Chiến tranh Việt Nam\000026.jpg
0517bd61-df3d-4696-a25f-57df6beb973a,1,Bảo tàng Chứng tích Chiến tranh Việt Nam,heritage_images\Bảo tàng Chứng tích Chiến tranh Việt Nam\000027.jpg
33ff1bf7-1406-4e26-9106-923c5cbaadfc,1,Bảo tàng Chứng tích Chiến tranh Việt Nam,heritage_images\Bảo tàng Chứng tích Chiến tranh Việt Nam\000028.jpg
9b9d20e0-75b5-4dda-9e61-be1e88426891,1,Bảo tàng Chứng tích Chiến tranh Việt Nam,heritage_images\Bảo tàng Chứng tích Chiến tranh Việt Nam\000029.jpg
34d3e9a2-e159-44e6-bb9b-9caac628de17,1,Bảo tàng Chứng tích Chiến tranh Việt Nam,heritage_images\Bảo tàng Chứng tích Chiến tranh Việt Nam\000030.jpg
bc68afd2-4753-4c50-9ac3-9e6dac665d64,1,Bảo tàng Chứng tích Chiến tranh Việt Nam,heritage_images\Bảo tàng Chứng tích Chiến tranh Việt Nam\000031.jpg
0e3815b6-ce07-44b9-9d8a-44afd1ba56ff,1,Bảo tàng Chứng tích Chiến tranh Việt Nam,heritage_images\Bảo tàng Chứng tích Chiến tranh Việt Nam\000032.jpg
8167831a-d4c7-4673-ad87-f04c85cf3b9f,1,Bảo tàng Chứng tích Chiến tranh Việt Nam,heritage_images\Bảo tàng Chứng tích Chiến tranh Việt Nam\000033.jpg
4510cfa8-7432-4e44-bb0f-9f7c7ecf1c4a,1,Bảo tàng Chứng tích Chiến tranh Việt Nam,heritage_images\Bảo tàng Chứng tích Chiến tranh Việt Nam\000034.jpg
d2bb3418-4e5d-4d92-a256-b2b6f34f29ed,1,Bảo tàng Chứng tích Chiến tranh Việt Nam,heritage_images\Bảo tàng Chứng tích Chiến tranh Việt Nam\000035.jpg
e56640e8-60f2-41ae-a05b-da17a4a84338,1,Bảo tàng Chứng tích Chiến tranh Việt Nam,heritage_images\Bảo tàng Chứng tích Chiến tranh Việt Nam\000036.jpg
f443d42b-972a-45df-a6c8-c79878ac484b,1,Bảo tàng Chứng tích Chiến tranh Việt Nam,heritage_images\Bảo tàng Chứng tích Chiến tranh Việt Nam\000037.jpg
b83714b8-c8c2-4d00-a929-70f47577ac0a,1,Bảo tàng Chứng tích Chiến tranh Việt Nam,heritage_images\Bảo tàng Chứng tích Chiến tranh Việt Nam\000038.jpg
e060557c-cc82-4012-95aa-422459cdfb15,1,Bảo tàng Chứng tích Chiến tranh Việt Nam,heritage_images\Bảo tàng Chứng tích Chiến tranh Việt Nam\000039.jpg
049b0719-b2f0-403c-bfb1-bc7213c55b4e,1,Bảo tàng Chứng tích Chiến tranh Việt Nam,heritage_images\Bảo tàng Chứng tích Chiến tranh Việt Nam\000040.jpg
a64fa310-1b32-4b74-aa45-931de442f01b,1,Bảo tàng Chứng tích Chiến tranh Việt Nam,heritage_images\Bảo tàng Chứng tích Chiến tranh Việt Nam\000041.jpg
e79a7cdf-c215-41a6-923c-0a61af7bc76a,1,Bảo tàng Chứng tích Chiến tranh Việt Nam,heritage_images\Bảo tàng Chứng tích Chiến tranh Việt Nam\000042.jpg
3d5074db-3282-4c21-8e16-7ac4a1e7f9e7,1,Bảo tàng Chứng tích Chiến tranh Việt Nam,heritage_images\Bảo tàng Chứng tích Chiến tranh Việt Nam\000043.jpg
1d2fbbc7-51b8-4692-ab64-a1b5c8a74b1d,1,Bảo tàng Chứng tích Chiến tranh Việt Nam,heritage_images\Bảo tàng Chứng tích Chiến tranh Việt Nam\000044.jpg
d6f1e38c-443d-454c-9308-61ec76a41c29,1,Bảo tàng Chứng tích Chiến tranh Việt Nam,heritage_images\Bảo tàng Chứng tích Chiến tranh Việt Nam\000045.jpg
af65b205-9a65-4ec3-a31c-330dc4883452,1,Bảo tàng Chứng tích Chiến tranh Việt Nam,heritage_images\Bảo tàng Chứng tích Chiến tranh Việt Nam\000046.jpg
1dbc0eb2-7d25-43a7-b545-2d4e6c45f958,1,Bảo tàng Chứng tích Chiến tranh Việt Nam,heritage_images\Bảo tàng Chứng tích Chiến tranh Việt Nam\000047.jpg
e63f931d-b97e-47d8-9edb-a197c1fa1ff2,1,Bảo tàng Chứng tích Chiến tranh Việt Nam,heritage_images\Bảo tàng Chứng tích Chiến tranh Việt Nam\000048.jpg
b8b68f25-0f55-4b6d-8e70-7b98eeb855ae,1,Bảo tàng Chứng tích Chiến tranh Việt Nam,heritage_images\Bảo tàng Chứng tích Chiến tranh Việt Nam\000049.jpg
9cbdbdb4-682a-483c-bd22-dd5543f0d861,1,Bảo tàng Chứng tích Chiến tranh Việt Nam,heritage_images\Bảo tàng Chứng tích Chiến tranh Việt Nam\000050.jpg
be5e7052-25b5-4741-85f3-dcfbf9636d63,1,Bảo tàng Chứng tích Chiến tranh Việt Nam,heritage_images\Bảo tàng Chứng tích Chiến tranh Việt Nam\000051.jpg
d0ae741b-bd94-46d5-b537-7b251d3c98ec,1,Bảo tàng Chứng tích Chiến tranh Việt Nam,heritage_images\Bảo tàng Chứng tích Chiến tranh Việt Nam\000052.jpg
ed477c47-38cf-465e-b8e7-acbc1a66d1a7,1,Bảo tàng Chứng tích Chiến tranh Việt Nam,heritage_images\Bảo tàng Chứng tích Chiến tranh Việt Nam\000053.jpg
a23ca768-144e-45b0-89be-cf13f742b42b,1,Bảo tàng Chứng tích Chiến tranh Việt Nam,heritage_images\Bảo tàng Chứng tích Chiến tranh Việt Nam\000054.jpg
c13d0862-d0a2-46f2-ab8a-092d63391753,1,Bảo tàng Chứng tích Chiến tranh Việt Nam,heritage_images\Bảo tàng Chứng tích Chiến tranh Việt Nam\000055.jpg
a47624f2-bf43-427b-80f8-32cee53f0795,1,Bảo tàng Chứng tích Chiến tranh Việt Nam,heritage_images\Bảo tàng Chứng tích Chiến tranh Việt Nam\000056.jpg
7afd7965-613d-4f32-a9de-e1ea40440c3e,1,Bảo tàng Chứng tích Chiến tranh Việt Nam,heritage_images\Bảo tàng Chứng tích Chiến tranh Việt Nam\000057.jpg
44755fff-2f66-4a61-96d0-45195e837f8a,1,Bảo tàng Chứng tích Chiến tranh Việt Nam,heritage_images\Bảo tàng Chứng tích Chiến tranh Việt Nam\000058.jpg
0e24a17f-14f8-4165-983c-ddf2b332db26,1,Bảo tàng Chứng tích Chiến tranh Việt Nam,heritage_images\Bảo tàng Chứng tích Chiến tranh Việt Nam\000059.jpg
ff27b321-618c-404a-905b-d44e11a91bee,1,Bảo tàng Chứng tích Chiến tranh Việt Nam,heritage_images\Bảo tàng Chứng tích Chiến tranh Việt Nam\000060.jpg
a50a9ab6-92b3-4058-af13-702f4e2dd118,1,Bảo tàng Chứng tích Chiến tranh Việt Nam,heritage_images\Bảo tàng Chứng tích Chiến tranh Việt Nam\000062.jpg
321d8105-c2fb-4ada-adc7-bf0349e01148,1,Bảo tàng Chứng tích Chiến tranh Việt Nam,heritage_images\Bảo tàng Chứng tích Chiến tranh Việt Nam\000063.jpg
61ef4c8b-743c-469e-9daa-04536f5cead7,1,Bảo tàng Chứng tích Chiến tranh Việt Nam,heritage_images\Bảo tàng Chứng tích Chiến tranh Việt Nam\000064.jpg
f9671656-2065-4519-8540-f588f8816ba3,1,Bảo tàng Chứng tích Chiến tranh Việt Nam,heritage_images\Bảo tàng Chứng tích Chiến tranh Việt Nam\000065.jpg
1a600bec-c689-4ce6-aeed-6c8cd4c17dfa,1,Bảo tàng Chứng tích Chiến tranh Việt Nam,heritage_images\Bảo tàng Chứng tích Chiến tranh Việt Nam\000067.jpg
9c851d34-6164-482b-b04d-04b3288fe8b1,1,Bảo tàng Chứng tích Chiến tranh Việt Nam,heritage_images\Bảo tàng Chứng tích Chiến tranh Việt Nam\000068.jpg
8690a0e7-8702-4b4b-b46d-55a2c7fd951d,1,Bảo tàng Chứng tích Chiến tranh Việt Nam,heritage_images\Bảo tàng Chứng tích Chiến tranh Việt Nam\000069.jpg
8bb36bcc-b104-4738-b091-c308c95d7f1a,1,Bảo tàng Chứng tích Chiến tranh Việt Nam,heritage_images\Bảo tàng Chứng tích Chiến tranh Việt Nam\000070.jpg
97b23837-230f-4857-987f-3b9cb3026e24,1,Bảo tàng Chứng tích Chiến tranh Việt Nam,heritage_images\Bảo tàng Chứng tích Chiến tranh Việt Nam\000071.jpg
355437f8-792c-44c8-a06c-ce049890139f,1,Bảo tàng Chứng tích Chiến tranh Việt Nam,heritage_images\Bảo tàng Chứng tích Chiến tranh Việt Nam\000072.jpg
3f3c98e8-e693-4aab-b77c-fdf0f43b402c,1,Bảo tàng Chứng tích Chiến tranh Việt Nam,heritage_images\Bảo tàng Chứng tích Chiến tranh Việt Nam\000073.jpg
323015ee-9e9b-4bce-b0b7-183bf283adac,2,Bảo tàng Lịch sử Thành phố Hồ Chí Minh,heritage_images\Bảo tàng Lịch sử Thành phố Hồ Chí Minh\000001.jpg
baf2c053-7f6c-40dc-9345-dbe7a3d6590e,2,Bảo tàng Lịch sử Thành phố Hồ Chí Minh,heritage_images\Bảo tàng Lịch sử Thành phố Hồ Chí Minh\000002.jpg
01c2e293-b0f2-4d5b-a379-3ff410b84ae3,2,Bảo tàng Lịch sử Thành phố Hồ Chí Minh,heritage_images\Bảo tàng Lịch sử Thành phố Hồ Chí Minh\000003.jpg
